code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,n_days_dataplus,n_days_dualpane,n_days_externalquiz,n_days_folder,n_days_forumng,n_days_glossary,n_days_homepage,n_days_htmlactivity,n_days_oucollaborate,n_days_oucontent,n_days_ouelluminate,n_days_ouwiki,n_days_page,n_days_questionnaire,n_days_quiz,n_days_repeatactivity,n_days_resource,n_days_sharedsubpage,n_days_subpage,n_days_url,avg_sum_clicks_dataplus,avg_sum_clicks_dualpane,avg_sum_clicks_externalquiz,avg_sum_clicks_folder,avg_sum_clicks_forumng,avg_sum_clicks_glossary,avg_sum_clicks_homepage,avg_sum_clicks_htmlactivity,avg_sum_clicks_oucollaborate,avg_sum_clicks_oucontent,avg_sum_clicks_ouelluminate,avg_sum_clicks_ouwiki,avg_sum_clicks_page,avg_sum_clicks_questionnaire,avg_sum_clicks_quiz,avg_sum_clicks_repeatactivity,avg_sum_clicks_resource,avg_sum_clicks_sharedsubpage,avg_sum_clicks_subpage,avg_sum_clicks_url,total_n_days,avg_total_clicks,final_score_current,banked_ratio,at_risk
AAA,2013J,144801,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-67.0,,1.0,0.0,0.0,0.0,167.0,1.0,200.0,0.0,2.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,118.0,94.0,1.0,0.0,0.0,0.0,3.0992592592592594,1.0,5.285,0.0,1.0,4.630484988452656,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.85,1.4123711340206186,200,3.484567901234568,70.6,0.0,0
AAA,2013J,145130,M,South West Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-36.0,,0.0,0.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,2.8484848484848486,0.0,0.0,3.4177215189873418,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.4166666666666665,0.0,35,3.033557046979866,53.2,0.0,0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,-132.0,,0.0,0.0,0.0,0.0,13.0,0.0,31.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,1.894736842105263,0.0,4.580645161290323,0.0,2.0,4.077922077922078,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,1.75,1.0,32,3.109375,48.8,0.0,1
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-92.0,,0.0,0.0,0.0,0.0,9.0,0.0,73.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,4.3,0.0,2.5616438356164384,0.0,0.0,3.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,1.3,1.25,74,2.6798245614035086,51.3,0.0,1
AAA,2013J,147793,F,North Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-138.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.3076923076923075,0.0,3.888888888888889,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9,3.7804878048780486,5.2,0.0,1
AAA,2013J,148993,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,-174.0,158.0,1.0,0.0,0.0,0.0,79.0,1.0,106.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,8.0,3.0,0.0,0.0,0.0,2.9965870307167237,1.0,3.792452830188679,0.0,0.0,4.773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.7096774193548387,1.4444444444444444,106,3.3646209386281587,36.4,0.0,1
AAA,2013J,151358,F,London Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,-44.0,,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,1.7894736842105263,0.0,0.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8571428571428572,2.5,20,3.033707865168539,49.6,0.0,0
AAA,2013J,155550,M,London Region,A Level or Equivalent,0-10%,35-55,0,420,N,Pass,-16.0,,0.0,0.0,0.0,0.0,18.0,0.0,81.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,55.0,37.0,0.0,0.0,0.0,0.0,2.6097560975609757,0.0,4.135802469135802,0.0,0.0,5.316129032258065,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.0641025641025643,1.75,81,3.649164677804296,66.0,0.0,0
AAA,2013J,155854,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-54.0,,6.0,0.0,0.0,0.0,122.0,0.0,200.0,0.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,5.0,5.0,0.0,0.0,0.0,2.55045871559633,0.0,5.045,0.0,1.0,5.5595567867036015,0.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210527,0.0,1.853658536585366,1.0,202,4.156801661474558,79.4,0.0,0
AAA,2013J,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-64.0,191.0,1.0,0.0,0.0,0.0,18.0,0.0,40.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,22.0,1.0,0.0,0.0,0.0,4.038461538461538,0.0,4.475,0.0,1.0,5.420289855072464,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,1.8888888888888888,1.5833333333333333,44,3.706122448979592,23.5,0.0,1
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-52.0,,2.0,0.0,0.0,0.0,6.0,0.0,87.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0,45.0,4.0,0.0,0.0,0.0,2.0,0.0,3.2988505747126435,0.0,1.0,5.365853658536586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.796875,1.6888888888888889,87,3.639896373056995,68.6,0.0,0
AAA,2013J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-46.0,123.0,0.0,0.0,0.0,0.0,26.0,1.0,63.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,2.3676470588235294,1.0,4.063492063492063,0.0,1.0,5.81981981981982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5957446808510638,1.6666666666666667,66,3.703125,20.1,0.0,1
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-64.0,,0.0,0.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,18.0,0.0,0.0,0.0,0.0,2.2083333333333335,0.0,2.3529411764705883,0.0,0.0,2.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.423728813559322,1.4090909090909092,51,1.9497907949790796,70.4,0.0,0
AAA,2013J,167906,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-117.0,,1.0,0.0,0.0,0.0,47.0,0.0,98.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,49.0,34.0,1.0,0.0,0.0,0.0,2.028776978417266,0.0,4.346938775510204,0.0,0.0,3.64375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8656716417910448,2.048780487804878,99,2.9320388349514563,70.9,0.0,0
AAA,2013J,168936,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-32.0,,1.0,0.0,0.0,0.0,34.0,0.0,42.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,14.0,6.0,0.0,0.0,0.0,1.9295774647887325,0.0,3.1904761904761907,0.0,0.0,4.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2258064516129032,1.2142857142857142,42,2.466887417218543,64.9,0.0,0
AAA,2013J,172112,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-50.0,,0.0,0.0,0.0,0.0,62.0,1.0,128.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,69.0,53.0,0.0,0.0,0.0,0.0,1.4709302325581395,1.0,2.4765625,0.0,0.0,4.343347639484978,0.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,0.0,2.1052631578947367,2.418181818181818,135,2.781922525107604,71.1,0.0,0
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,-45.0,,2.0,0.0,0.0,0.0,29.0,1.0,86.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,35.0,14.0,3.0,0.0,0.0,0.0,4.555555555555555,1.0,5.244186046511628,0.0,0.0,5.356687898089172,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,2.21875,1.4705882352941178,86,4.293975903614458,61.4,0.0,0
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-162.0,,2.0,0.0,0.0,0.0,232.0,0.0,249.0,0.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,93.0,70.0,2.5,0.0,0.0,0.0,3.376271186440678,0.0,5.236947791164659,0.0,1.5,5.242320819112628,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,2.369747899159664,2.3506493506493507,249,3.8454047474132684,80.1,0.0,0
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,-195.0,,3.0,0.0,0.0,0.0,187.0,0.0,197.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,70.0,55.0,2.0,0.0,0.0,0.0,2.924686192468619,0.0,4.573604060913706,0.0,0.0,5.711956521739131,0.0,0.0,0.0,0.0,0.0,0.0,1.7560975609756098,0.0,1.8396226415094339,1.9841269841269842,197,3.3920671243325704,81.7,0.0,0
AAA,2013J,175932,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-92.0,,4.0,0.0,0.0,0.0,34.0,0.0,96.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48.0,16.0,2.6,0.0,0.0,0.0,2.8666666666666667,0.0,3.7291666666666665,0.0,0.0,7.822368421052632,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.347826086956522,1.4736842105263157,97,4.613272311212815,78.8,0.0,0
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,-57.0,,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,2.1176470588235294,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,17,2.76,36.0,0.0,1
AAA,2013J,180753,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-64.0,,3.0,0.0,0.0,0.0,78.0,0.0,150.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,83.0,45.0,3.0,0.0,0.0,0.0,2.450479233226837,0.0,2.3666666666666667,0.0,0.0,2.9521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,1.2830188679245282,1.2,157,2.344988344988345,51.7,0.0,0
AAA,2013J,181316,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-39.0,60.0,1.0,0.0,0.0,0.0,14.0,1.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,2.9038461538461537,1.0,2.789473684210526,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.588235294117647,1.25,20,3.3586206896551722,7.6,0.0,1
AAA,2013J,183096,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-128.0,,1.0,0.0,0.0,0.0,44.0,0.0,116.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,52.0,34.0,3.0,0.0,0.0,0.0,2.168,0.0,3.3879310344827585,0.0,0.0,5.705555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.0,2.408450704225352,2.4473684210526314,116,3.610603290676417,54.0,0.0,0
AAA,2013J,183947,M,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,-32.0,,0.0,0.0,0.0,0.0,36.0,1.0,53.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,2.5982142857142856,1.0,3.3207547169811322,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.2758620689655173,0.0,1.2954545454545454,2.0,58,2.619565217391304,46.6,0.0,0
AAA,2013J,184271,M,South West Region,HE Qualification,80-90%,35-55,0,170,N,Pass,-74.0,,4.0,0.0,0.0,0.0,28.0,1.0,113.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,5.0,4.5,0.0,0.0,0.0,1.8169014084507042,1.0,2.6194690265486726,0.0,1.0,3.341666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,1.6071428571428572,1.0,147,2.750524109014675,58.7,0.0,0
AAA,2013J,185439,M,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,-12.0,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.4375,1.0,5.0,0.0,2.0,6.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.2777777777777777,1.0,15,4.313131313131313,7.4,0.0,1
AAA,2013J,186149,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-109.0,,3.0,0.0,0.0,0.0,49.0,2.0,109.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46.0,39.0,1.3333333333333333,0.0,0.0,0.0,2.774193548387097,1.0,4.275229357798165,0.0,5.5,7.119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0277777777777777,0.0,1.8484848484848484,1.4727272727272727,109,3.651282051282051,75.6,0.0,0
AAA,2013J,187100,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-136.0,,2.0,0.0,0.0,0.0,214.0,0.0,231.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,145.0,128.0,2.5,0.0,0.0,0.0,3.8929845422116527,0.0,9.277056277056277,0.0,0.0,4.245798319327731,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,3.418269230769231,2.6971830985915495,231,4.454734651404786,89.4,0.0,0
AAA,2013J,188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn,-57.0,60.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,29.0,0.0,0.0,0.0,0.0,2.2758620689655173,0.0,7.659574468085107,0.0,1.5,5.02803738317757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3859649122807016,2.066666666666667,49,3.648854961832061,7.6,0.0,1
AAA,2013J,189879,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-180.0,,2.0,0.0,0.0,0.0,45.0,0.0,84.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.0,30.0,5.0,0.0,0.0,0.0,3.306451612903226,0.0,4.595238095238095,0.0,1.0,3.903703703703704,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,2.0847457627118646,2.533333333333333,84,3.486425339366516,78.8,0.0,0
AAA,2013J,192183,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-62.0,,3.0,0.0,0.0,0.0,42.0,0.0,176.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,86.0,75.0,4.5,0.0,0.0,0.0,2.4710743801652892,0.0,3.965909090909091,0.0,0.0,6.046357615894039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9107142857142858,1.9259259259259258,176,4.003731343283582,66.7,0.0,0
AAA,2013J,195262,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-45.0,185.0,2.0,0.0,0.0,0.0,18.0,0.0,58.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,9.0,5.0,0.0,0.0,0.0,4.376623376623376,0.0,5.241379310344827,0.0,1.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,2.236842105263158,2.7142857142857144,58,5.411931818181818,10.0,0.0,1
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-54.0,,0.0,0.0,0.0,0.0,60.0,0.0,81.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,1.4363636363636363,0.0,2.45679012345679,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8888888888888888,1.0,81,1.9071428571428573,50.8,0.0,0
AAA,2013J,202635,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-73.0,166.0,0.0,0.0,0.0,0.0,34.0,0.0,46.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,3.6711409395973154,0.0,6.434782608695652,0.0,2.6666666666666665,7.753846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3157894736842106,1.5714285714285714,47,4.774410774410774,33.2,0.0,1
AAA,2013J,205350,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-68.0,,3.0,0.0,0.0,0.0,50.0,0.0,110.0,0.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,37.0,24.0,4.0,0.0,0.0,0.0,3.5833333333333335,0.0,3.0636363636363635,0.0,1.3333333333333333,3.17032967032967,0.0,0.0,0.0,0.0,0.0,0.0,2.185185185185185,0.0,1.5,1.2692307692307692,126,2.9573712255772646,72.2,0.0,0
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,-51.0,,0.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,1.625,0.0,2.53125,0.0,0.0,4.948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3043478260869565,1.1,32,2.8461538461538463,27.3,0.0,1
AAA,2013J,227499,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,-169.0,,3.0,0.0,0.0,0.0,93.0,0.0,162.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,61.0,62.0,3.3333333333333335,0.0,0.0,0.0,4.344481605351171,0.0,4.1234567901234565,0.0,0.0,4.154696132596685,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.355263157894737,1.408450704225352,162,3.6592317224287485,83.5,0.0,0
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,-172.0,,0.0,0.0,0.0,0.0,31.0,0.0,69.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,2.514018691588785,0.0,2.971014492753623,0.0,1.0,4.5078125,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.0,1.4285714285714286,69,3.1136950904392764,61.7,0.0,1
AAA,2013J,228082,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-31.0,,1.0,0.0,0.0,0.0,6.0,0.0,37.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,2.25,0.0,1.5405405405405406,0.0,0.0,1.6829268292682926,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,1.84375,1.0,37,1.6691176470588236,74.8,0.0,0
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-108.0,,0.0,0.0,0.0,0.0,12.0,0.0,38.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,2.2051282051282053,0.0,3.5,0.0,0.0,3.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.6153846153846154,1.8461538461538463,38,2.680722891566265,60.7,0.0,0
AAA,2013J,229179,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-165.0,,0.0,0.0,0.0,0.0,8.0,0.0,50.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,3.75,0.0,2.9,0.0,0.0,6.8478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8275862068965518,1.7272727272727273,50,3.766871165644172,65.1,0.0,0
AAA,2013J,229361,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-58.0,,2.0,0.0,0.0,0.0,10.0,0.0,118.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,25.0,5.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.152542372881356,0.0,0.0,4.859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.24,2.28,123,3.481375358166189,77.5,0.0,0
AAA,2013J,231554,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,Pass,-29.0,,2.0,0.0,0.0,0.0,49.0,0.0,78.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,3.0,1.0,0.0,0.0,0.0,3.303030303030303,0.0,3.8461538461538463,0.0,0.0,5.698324022346369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0285714285714285,1.3333333333333333,86,4.227586206896552,52.8,0.0,0
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,-79.0,109.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.2,0.0,1.7,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.5,21,2.676056338028169,6.5,0.0,1
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,2.0,,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,8.285714285714286,0.0,2.292682926829268,0.0,0.0,4.568807339449541,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,1.6388888888888888,1.5555555555555556,41,3.4857142857142858,75.5,0.0,0
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-151.0,,2.0,0.0,0.0,0.0,58.0,1.0,162.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,68.0,57.0,4.0,0.0,0.0,0.0,2.5036496350364965,3.0,2.4135802469135803,0.0,0.0,3.3506944444444446,0.0,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,0.0,1.6153846153846154,1.3793103448275863,162,2.6043068640646028,79.5,0.0,0
AAA,2013J,240712,M,London Region,HE Qualification,80-90%,0-35,0,80,N,Pass,-45.0,,0.0,0.0,0.0,0.0,5.0,0.0,26.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.8,0.0,2.4615384615384617,0.0,0.0,4.096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.375,2.0,26,3.0,74.2,0.0,0
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-47.0,,0.0,0.0,0.0,0.0,6.0,0.0,42.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0714285714285716,0.0,0.0,3.078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8043478260869565,1.0714285714285714,44,2.235602094240838,56.4,0.0,0
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-50.0,,3.0,0.0,0.0,0.0,39.0,0.0,133.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,24.0,3.25,0.0,0.0,0.0,2.152173913043478,0.0,2.691729323308271,0.0,0.0,4.626984126984127,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.847457627118644,1.5384615384615385,135,3.3019197207678883,78.8,0.0,0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,-31.0,,1.0,0.0,0.0,0.0,31.0,0.0,115.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,54.0,28.0,5.0,0.0,0.0,0.0,2.0526315789473686,0.0,4.208695652173913,0.0,0.0,3.28125,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.5897435897435896,1.8333333333333333,117,2.917065390749601,59.6,0.0,1
AAA,2013J,242793,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-36.0,,0.0,0.0,0.0,0.0,9.0,0.0,48.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,2.588235294117647,0.0,2.4791666666666665,0.0,0.0,3.0793650793650795,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,1.763157894736842,1.1538461538461537,56,2.5019011406844105,79.2,0.0,0
